,Content ID,Type,Datetime,Reaction Score,Category,Category Wise,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12/4/2020,12,tennis,In top 5,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/22/2020,75,tennis,In top 5,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,7/5/2020,5,tennis,In top 5,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,10/20/2020,70,tennis,In top 5,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,1/11/2021,60,tennis,In top 5,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2/28/2021,70,tennis,In top 5,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,12/6/2020,45,tennis,In top 5,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021,35,tennis,In top 5,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,8/27/2020,30,tennis,In top 5,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,10/15/2020,60,tennis,In top 5,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/15/2021,35,tennis,In top 5,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,3/1/2021,45,tennis,In top 5,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,11/28/2020,35,tennis,In top 5,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,6/26/2020,60,tennis,In top 5,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/30/2020,70,tennis,In top 5,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2/14/2021,75,tennis,In top 5,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,3/27/2021,70,tennis,In top 5,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,8/23/2020,10,tennis,In top 5,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/9/2020,60,tennis,In top 5,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/12/2021,5,tennis,In top 5,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/15/2021,5,tennis,In top 5,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,8/16/2020,35,tennis,In top 5,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,9/11/2020,0,tennis,In top 5,,
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,4/13/2021,45,tennis,In top 5,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/13/2020,70,tennis,In top 5,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,12/3/2020,10,tennis,In top 5,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,10/13/2020,0,tennis,In top 5,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,12/4/2020,70,tennis,In top 5,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/25/2021,35,tennis,In top 5,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/4/2021,5,tennis,In top 5,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,7/23/2020,0,tennis,In top 5,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,1/6/2021,65,food,In top 5,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/21/2020,12,food,In top 5,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2/23/2021,12,food,In top 5,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,1/26/2021,75,food,In top 5,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,12/18/2020,35,food,In top 5,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,5/23/2021,20,food,In top 5,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/31/2020,12,food,In top 5,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2/20/2021,20,food,In top 5,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,10/28/2020,75,food,In top 5,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,8/30/2020,35,food,In top 5,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,12/8/2020,0,food,In top 5,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,11/4/2020,15,food,In top 5,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,8/24/2020,15,food,In top 5,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,1/5/2021,0,food,In top 5,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2/28/2021,72,food,In top 5,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,9/22/2020,10,food,In top 5,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,11/8/2020,0,food,In top 5,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,10/26/2020,65,food,In top 5,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,11/4/2020,60,food,In top 5,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,5/31/2021,65,food,In top 5,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/7/2021,35,food,In top 5,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,6/17/2021,45,food,In top 5,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,7/27/2020,45,food,In top 5,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,4/19/2021,0,food,In top 5,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/5/2020,50,food,In top 5,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,9/28/2020,75,food,In top 5,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2/25/2021,10,food,In top 5,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/24/2020,60,food,In top 5,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,6/15/2021,60,food,In top 5,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,5/3/2021,10,food,In top 5,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2/12/2021,45,food,In top 5,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,8/31/2020,72,food,In top 5,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,1/11/2021,20,food,In top 5,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/2/2020,75,food,In top 5,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,10/18/2020,0,food,In top 5,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/28/2021,35,food,In top 5,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/11/2021,75,food,In top 5,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,8/12/2020,60,food,In top 5,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,1/7/2021,15,food,In top 5,,
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,10/27/2020,30,food,In top 5,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2/19/2021,15,food,In top 5,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,6/8/2021,75,food,In top 5,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/18/2020,50,food,In top 5,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/5/2020,75,food,In top 5,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,8/16/2020,45,food,In top 5,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,10/14/2020,15,food,In top 5,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,4/1/2021,35,food,In top 5,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,9/25/2020,50,food,In top 5,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021,45,travel,In top 5,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,10/30/2020,30,fitness,In top 5,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2/12/2021,50,fitness,In top 5,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2/8/2021,0,fitness,In top 5,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,4/2/2021,30,fitness,In top 5,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,6/30/2020,12,fitness,In top 5,,
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,10/22/2020,12,fitness,In top 5,,
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,6/16/2021,20,fitness,In top 5,,
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,8/10/2020,70,fitness,In top 5,,
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,7/26/2020,72,soccer,In top 5,,
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,12/12/2020,30,soccer,In top 5,,
368,f332d362-dc48-46c2-a64b-641157c0987e,want,8/21/2020,70,soccer,In top 5,,
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,5/31/2021,20,soccer,In top 5,,
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2/14/2021,20,soccer,In top 5,,
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,2/15/2021,0,soccer,In top 5,,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/8/2020,5,public speaking,In top 5,,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,10/28/2020,12,public speaking,In top 5,,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,11/21/2020,30,public speaking,In top 5,,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/16/2020,15,public speaking,In top 5,,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/8/2021,5,public speaking,In top 5,,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/7/2020,70,public speaking,In top 5,,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/26/2021,5,public speaking,In top 5,,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,9/15/2020,12,public speaking,In top 5,,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,11/9/2020,65,public speaking,In top 5,,
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,9/3/2020,50,public speaking,In top 5,,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2/1/2021,20,public speaking,In top 5,,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,4/14/2021,70,public speaking,In top 5,,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,1/12/2021,65,public speaking,In top 5,,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,11/2/2020,10,public speaking,In top 5,,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,3/8/2021,60,public speaking,In top 5,,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/14/2020,70,public speaking,In top 5,,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,7/28/2020,10,public speaking,In top 5,,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,6/30/2020,70,public speaking,In top 5,,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,1/26/2021,72,public speaking,In top 5,,
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,6/30/2020,70,public speaking,In top 5,,
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,5/19/2021,72,public speaking,In top 5,,
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,3/11/2021,70,public speaking,In top 5,,
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,10/17/2020,70,public speaking,In top 5,,
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,4/12/2021,72,public speaking,In top 5,,
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,11/25/2020,5,public speaking,In top 5,,
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/9/2021,0,public speaking,In top 5,,
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,5/20/2021,35,public speaking,In top 5,,
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/30/2020,5,public speaking,In top 5,,
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,10/7/2020,75,public speaking,In top 5,,
402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/7/2020,15,public speaking,In top 5,,
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,1/11/2021,15,public speaking,In top 5,,
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,12/26/2020,0,public speaking,In top 5,,
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/15/2021,0,public speaking,In top 5,,
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,5/21/2021,15,public speaking,In top 5,,
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,11/14/2020,45,public speaking,In top 5,,
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,5/5/2021,75,public speaking,In top 5,,
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,8/17/2020,30,public speaking,In top 5,,
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,12/31/2020,45,public speaking,In top 5,,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,11/21/2020,0,food,In top 5,,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,10/5/2020,5,food,In top 5,,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/28/2021,70,food,In top 5,,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,1/12/2021,5,food,In top 5,,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2/20/2021,15,food,In top 5,,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,7/14/2020,45,food,In top 5,,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,6/5/2021,12,food,In top 5,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,3/23/2021,70,food,In top 5,,
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/18/2021,70,food,In top 5,,
421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,8/31/2020,15,food,In top 5,,
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,6/4/2021,50,food,In top 5,,
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,1/1/2021,0,food,In top 5,,
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,5/29/2021,10,food,In top 5,,
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/18/2020,30,food,In top 5,,
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,11/7/2020,72,food,In top 5,,
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,8/11/2020,50,food,In top 5,,
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,7/24/2020,10,food,In top 5,,
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,10/8/2020,15,food,In top 5,,
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2/5/2021,20,food,In top 5,,
431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,11/9/2020,20,food,In top 5,,
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/26/2020,30,food,In top 5,,
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,5/19/2021,50,food,In top 5,,
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,11/15/2020,75,food,In top 5,,
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2/4/2021,12,food,In top 5,,
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,8/1/2020,45,food,In top 5,,
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,9/22/2020,75,food,In top 5,,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/21/2021,72,tennis,In top 5,,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2/25/2021,35,tennis,In top 5,,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,4/10/2021,0,tennis,In top 5,,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/6/2021,12,tennis,In top 5,,
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/5/2021,12,tennis,In top 5,,
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,12/14/2020,0,tennis,In top 5,,
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,3/6/2021,60,tennis,In top 5,,
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,10/12/2020,5,tennis,In top 5,,
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,11/14/2020,50,tennis,In top 5,,
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,6/7/2021,15,tennis,In top 5,,
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/13/2021,5,tennis,In top 5,,
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/8/2021,65,tennis,In top 5,,
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,11/20/2020,15,tennis,In top 5,,
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,7/18/2020,70,tennis,In top 5,,
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,8/27/2020,65,tennis,In top 5,,
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,9/29/2020,10,tennis,In top 5,,
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,8/17/2020,50,tennis,In top 5,,
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,8/16/2020,70,tennis,In top 5,,
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,7/6/2020,50,tennis,In top 5,,
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,7/22/2020,60,tennis,In top 5,,
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,5/16/2021,15,tennis,In top 5,,
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/20/2021,65,tennis,In top 5,,
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/11/2021,5,tennis,In top 5,,
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/3/2020,45,tennis,In top 5,,
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,9/18/2020,70,tennis,In top 5,,
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,3/27/2021,5,tennis,In top 5,,
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,7/13/2020,10,tennis,In top 5,,
466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,1/19/2021,75,tennis,In top 5,,
467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,4/30/2021,70,tennis,In top 5,,
468,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,4/4/2021,50,tennis,In top 5,,
469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2/3/2021,20,tennis,In top 5,,
470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10/6/2020,0,tennis,In top 5,,
471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,11/7/2020,30,tennis,In top 5,,
472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,12/22/2020,10,tennis,In top 5,,
473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,3/20/2021,20,tennis,In top 5,,
474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/14/2020,45,tennis,In top 5,,
475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,9/20/2020,45,tennis,In top 5,,
476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,12/20/2020,15,tennis,In top 5,,
477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/8/2021,72,tennis,In top 5,,
478,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,10/23/2020,35,tennis,In top 5,,
479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,8/27/2020,0,tennis,In top 5,,
480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,5/23/2021,70,tennis,In top 5,,
481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,11/27/2020,65,tennis,In top 5,,
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,4/16/2021,75,tennis,In top 5,,
483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5/29/2021,5,tennis,In top 5,,
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,10/27/2020,12,soccer,In top 5,,
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,4/3/2021,45,soccer,In top 5,,
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,6/29/2020,10,soccer,In top 5,,
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,9/24/2020,5,soccer,In top 5,,
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,9/13/2020,0,soccer,In top 5,,
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,8/19/2020,0,soccer,In top 5,,
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,5/11/2021,70,soccer,In top 5,,
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,4/2/2021,20,soccer,In top 5,,
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/22/2020,70,soccer,In top 5,,
494,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,8/5/2020,15,soccer,In top 5,,
495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,12/15/2020,20,soccer,In top 5,,
496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,5/28/2021,65,soccer,In top 5,,
497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,6/9/2021,65,soccer,In top 5,,
498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/7/2020,70,soccer,In top 5,,
499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,8/8/2020,10,soccer,In top 5,,
500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,12/19/2020,50,soccer,In top 5,,
501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,5/24/2021,5,soccer,In top 5,,
502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,1/26/2021,12,soccer,In top 5,,
503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,10/30/2020,75,soccer,In top 5,,
504,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,6/13/2021,60,soccer,In top 5,,
505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,12/18/2020,30,soccer,In top 5,,
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,7/21/2020,15,soccer,In top 5,,
507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2/5/2021,50,soccer,In top 5,,
508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,12/10/2020,70,soccer,In top 5,,
509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,9/26/2020,65,soccer,In top 5,,
510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,1/13/2021,70,soccer,In top 5,,
511,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,11/12/2020,50,soccer,In top 5,,
512,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,3/9/2021,0,soccer,In top 5,,
513,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,5/18/2021,60,soccer,In top 5,,
514,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,6/12/2021,75,soccer,In top 5,,
516,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,8/2/2020,75,soccer,In top 5,,
517,f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,4/14/2021,5,soccer,In top 5,,
518,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,12/12/2020,0,soccer,In top 5,,
519,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,8/24/2020,20,soccer,In top 5,,
520,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,10/7/2020,50,soccer,In top 5,,
521,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,3/11/2021,50,soccer,In top 5,,
522,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,3/30/2021,0,soccer,In top 5,,
523,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,1/3/2021,35,soccer,In top 5,,
524,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/30/2021,35,soccer,In top 5,,
525,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,4/27/2021,30,soccer,In top 5,,
526,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,4/13/2021,20,soccer,In top 5,,
527,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,3/13/2021,20,soccer,In top 5,,
528,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,9/7/2020,72,soccer,In top 5,,
529,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,2/6/2021,30,soccer,In top 5,,
530,f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,5/18/2021,15,soccer,In top 5,,
531,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,4/25/2021,75,soccer,In top 5,,
532,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2/28/2021,10,soccer,In top 5,,
533,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,10/22/2020,0,soccer,In top 5,,
534,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/24/2021,35,soccer,In top 5,,
535,f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,1/25/2021,45,soccer,In top 5,,
536,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,11/16/2020,30,soccer,In top 5,,
537,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,10/25/2020,10,soccer,In top 5,,
538,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,4/18/2021,30,soccer,In top 5,,
539,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,6/3/2021,20,soccer,In top 5,,
540,f98dde71-ce1d-4f6c-bb05-ae05779d2207,love,10/26/2020,65,soccer,In top 5,,
541,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,9/8/2020,20,soccer,In top 5,,
542,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,12/2/2020,10,soccer,In top 5,,
543,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,11/18/2020,72,soccer,In top 5,,
544,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,5/25/2021,72,soccer,In top 5,,
545,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,4/26/2021,20,soccer,In top 5,,
546,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,1/30/2021,35,soccer,In top 5,,
547,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,7/23/2020,35,soccer,In top 5,,
